,Unnamed: 0,Site,Raw,Spatial,Temporal,Spatial_N,Temporal_N,Improved
18,18,2.0431527354053616,1.975,1.905555555555556,1.5722222222222222,1.6194444444444442,1.577777777777778,1.6120755547297605
19,19,2.4737894413422565,0.8944444444444445,0.9666666666666666,1.6388888888888888,0.8194444444444444,1.647222222222222,1.3037381381966262
20,20,2.5256471486435723,2.0027777777777778,1.9583333333333333,1.6277777777777778,1.6666666666666667,1.636111111111111,1.646994688791338
21,21,2.779967844486237,2.2,2.136111111111111,1.8138888888888889,1.830555555555556,1.8111111111111111,1.8268935139164413
22,22,2.773579008725225,2.0,1.944444444444444,2.013888888888889,1.6388888888888888,2.0166666666666666,1.9710151798953928
23,23,2.745341505855322,2.1194444444444445,2.0972222222222223,2.041666666666667,1.761111111111111,2.0388888888888888,1.9611638735736583
24,24,2.7882748221864504,1.9166666666666667,1.8777777777777775,2.125,1.6,2.1305555555555555,1.9612173903268983
25,25,3.091236247091877,2.272222222222222,2.2,2.0388888888888888,1.8833333333333333,2.0444444444444443,2.041764691884183
26,26,2.7264923011102984,2.072222222222222,2.025,2.063888888888889,1.722222222222222,2.077777777777778,2.0447212637195564
27,27,2.7876086831092834,2.291666666666667,2.272222222222222,1.8027777777777776,1.9277777777777776,1.805555555555556,1.8478204840667176
28,28,2.6187270603681867,1.422222222222222,1.4194444444444445,1.988888888888889,1.2166666666666666,1.9972222222222225,1.6282430601690605
29,29,2.008564987961127,1.5722222222222222,1.538888888888889,1.5611111111111111,1.3138888888888889,1.5638888888888889,1.5474106533553251
30,30,1.794666005373001,0.95625,0.984375,1.09375,0.78125,1.09375,1.09375
31,31,1.6412355971336363,1.109375,1.11875,1.125,0.875,1.125,1.1030787532571833
